status,neighborhood,ptype,list_price,sqft,ask_ppsf,pred_ppsf,gap_pct,waterfront,flag
Active,Las Olas,Condo,1350000.0,1630.0,828.0,619.0,33.8,True,Overpriced
Active,Progresso,Single Family,609000.0,1067.0,571.0,426.0,33.9,False,Overpriced
Active,Riva Residences,Condo,1195000.0,1738.0,688.0,513.0,33.9,True,Overpriced
Active,Progresso,Townhouse,1174000.0,2231.0,526.0,393.0,34.0,False,Overpriced
Active,Gallery One,Condo,140000.0,379.0,369.0,276.0,34.0,True,Overpriced
Active,Club Resort Residence,Condo,600000.0,1308.0,459.0,342.0,34.1,True,Overpriced
Active,East Point Towers,Condo,264900.0,896.0,296.0,220.0,34.2,True,Overpriced
Active,Coral Ridge,Single Family,2395000.0,2613.0,917.0,683.0,34.2,False,Overpriced
Active,Grove,Condo,225000.0,607.0,371.0,276.0,34.4,False,Overpriced
Active,White Egret,Condo,439000.0,1103.0,398.0,296.0,34.4,False,Overpriced
Active,Victoria Park,Single Family,1100000.0,1428.0,770.0,573.0,34.5,False,Overpriced
Active,Vue,Condo,833900.0,1268.0,658.0,489.0,34.5,False,Overpriced
Active,Four Seasons,Condo,4650000.0,2189.0,2124.0,1579.0,34.6,True,Overpriced
Active,Reflections Las Olas,Townhouse,2299999.0,2420.0,950.0,706.0,34.6,True,Overpriced
Active,Riverside,Single Family,659000.0,1000.0,659.0,489.0,34.7,False,Overpriced
Active,Boulevard Estates Amen,Single Family,775000.0,1169.0,663.0,492.0,34.7,True,Overpriced
Active,South New River Isles,Single Family,995000.0,1122.0,887.0,658.0,34.8,True,Overpriced
Pending,Grove Wilton Manor,Condo,229000.0,614.0,373.0,276.0,34.9,False,Overpriced
Active,Rio Vista,Single Family,2295000.0,2518.0,911.0,675.0,35.0,False,Overpriced
Active,March Estates Amen,Single Family,919900.0,1325.0,694.0,514.0,35.0,True,Overpriced
Pending,South New River Isles,Single Family,1175000.0,1360.0,864.0,640.0,35.0,True,Overpriced
Active,Grove Wilton Manors Con,Condo,229900.0,616.0,373.0,276.0,35.1,False,Overpriced
Active,Tiffany House,Condo,1200000.0,1631.0,736.0,545.0,35.1,False,Overpriced
Active,Middle River Manor,Single Family,2950000.0,2371.0,1244.0,920.0,35.2,True,Overpriced
Active,Fort Lauderdale Residences,Condo,1250000.0,1283.0,974.0,721.0,35.2,True,Overpriced
Active,Pine Crest Village Ii,Condo,290900.0,625.0,465.0,344.0,35.2,False,Overpriced
Active,Coral Ridge,Single Family,9799000.0,4991.0,1963.0,1451.0,35.3,True,Overpriced
Active,Almar Estates,Single Family,749999.0,1214.0,618.0,456.0,35.4,False,Overpriced
Active,Point Americas Ii Point Americas,Condo,950000.0,1258.0,755.0,558.0,35.4,True,Overpriced
Active,Four Seasons,Condo,3895000.0,1597.0,2439.0,1801.0,35.4,True,Overpriced
Active,Las Olas Isles,Single Family,9500000.0,8206.0,1158.0,854.0,35.5,True,Overpriced
Active,Rio Vista,Single Family,2375000.0,2320.0,1024.0,755.0,35.6,False,Overpriced
Pending,Progresso,Townhouse,1475000.0,2814.0,524.0,387.0,35.6,False,Overpriced
Active,Lauderdale Villas,Single Family,459900.0,1116.0,412.0,304.0,35.7,False,Overpriced
Active,Lauderdale Manors,Single Family,399900.0,814.0,491.0,362.0,35.7,False,Overpriced
Active,Tropical Manors,Single Family,843000.0,1074.0,785.0,578.0,35.7,False,Overpriced
Active,East Point Towers,Condo,360000.0,1211.0,297.0,219.0,35.8,True,Overpriced
Active,East Point Towers,Condo,399500.0,1344.0,297.0,219.0,35.8,True,Overpriced
Active,River Reach,Condo,369000.0,900.0,410.0,302.0,35.9,True,Overpriced
Active,Four Seasons,Condo,4500000.0,2083.0,2160.0,1588.0,36.0,True,Overpriced
Active,Palms,Condo,2095000.0,2623.0,799.0,587.0,36.0,True,Overpriced
Active,Venice,Single Family,3100000.0,2440.0,1270.0,933.0,36.2,True,Overpriced
Active,Lauderdale Park,Single Family,600000.0,992.0,605.0,444.0,36.2,False,Overpriced
Active,La Rive,Condo,2850000.0,3417.0,834.0,612.0,36.4,True,Overpriced
Active,River Reach,Condo,279000.0,900.0,310.0,227.0,36.4,False,Overpriced
Active,Pinehurst Pl Porti,Single Family,850000.0,1343.0,633.0,464.0,36.5,False,Overpriced
Active,Flb Condominium Hotel Elliott,Condo,615900.0,641.0,961.0,703.0,36.6,True,Overpriced
Active,Sapphire Fort Lauderdale,Condo,995000.0,1500.0,663.0,485.0,36.6,False,Overpriced
Active,Point America Point Americas,Condo,1595000.0,2170.0,735.0,537.0,36.8,True,Overpriced
Active,Riverside Park,Single Family,649000.0,1066.0,609.0,445.0,36.9,False,Overpriced
Active,Boulevard Estates Amen,Single Family,749000.0,1414.0,530.0,387.0,37.0,False,Overpriced
Pending,Ocean Resort,Condo,449000.0,451.0,996.0,726.0,37.1,True,Overpriced
Active,Club Resort Residence,Condo,615000.0,1308.0,470.0,342.0,37.4,True,Overpriced
Active,Coral Ridge Galt,Single Family,7250000.0,5003.0,1449.0,1055.0,37.4,True,Overpriced
Pending,Progresso,Townhouse,1495000.0,2814.0,531.0,387.0,37.4,False,Overpriced
Active,Victoria Park,Single Family,4995000.0,5086.0,982.0,714.0,37.5,True,Overpriced
Active,Rio Villas Coral Ridge,Condo,1085000.0,1618.0,671.0,487.0,37.8,True,Overpriced
Active,Flb Condominium Hotel Ocean Resort Residences,Condo,1019000.0,1113.0,916.0,665.0,37.8,True,Overpriced
Active,Croissant Park,Single Family,619000.0,1067.0,580.0,421.0,37.8,False,Overpriced
Active,South New River Isles,Single Family,1149000.0,1080.0,1064.0,772.0,37.9,True,Overpriced
Active,Harbour Heights,Single Family,1575000.0,1658.0,950.0,689.0,37.9,False,Overpriced
Active,Village Sailboat Bend,Condo,285000.0,762.0,374.0,271.0,38.0,False,Overpriced
Pending,Middle River Park,Townhouse,775000.0,1339.0,579.0,419.0,38.2,False,Overpriced
Pending,Pinewood Place,Single Family,595000.0,998.0,596.0,431.0,38.3,False,Overpriced
Active,Holiday Isles Yacht Club Co,Condo,439000.0,563.0,780.0,564.0,38.3,True,Overpriced
Active,Boulevard Estates Amen,Single Family,999000.0,1583.0,631.0,456.0,38.3,True,Overpriced
Pending,Shore Club,Condo,899000.0,1500.0,599.0,433.0,38.5,False,Overpriced
Pending,Point Americas Ii Point Americas,Condo,975000.0,1258.0,775.0,560.0,38.5,True,Overpriced
Active,Bossert Isles,Single Family,2200000.0,2500.0,880.0,635.0,38.6,True,Overpriced
Active,Idlewyld,Single Family,3495000.0,2453.0,1425.0,1028.0,38.6,True,Overpriced
Pending,Las Olas,Condo,1549000.0,1867.0,830.0,598.0,38.8,False,Overpriced
Active,Marina Bay,Condo,2995000.0,2918.0,1026.0,739.0,38.9,True,Overpriced
Active,Carlton Tower,Condo,724999.0,1202.0,603.0,434.0,38.9,False,Overpriced
Active,Isles Venice Marina Bay,Condo,2999000.0,2918.0,1028.0,739.0,39.1,True,Overpriced
Pending,Carver Park,Single Family,349999.0,750.0,467.0,336.0,39.1,False,Overpriced
Active,Poinsettia Landings,Condo,279000.0,725.0,385.0,276.0,39.2,False,Overpriced
Active,Fort Lauderdale Residence,Condo,849000.0,1176.0,722.0,518.0,39.3,True,Overpriced
Active,Progresso,Single Family,587000.0,1063.0,552.0,396.0,39.4,False,Overpriced
Active,Jackson Tower Las Olas Con,Condo,1695000.0,1998.0,848.0,608.0,39.5,True,Overpriced
Active,Riverview South,Condo,255000.0,620.0,411.0,294.0,39.7,False,Overpriced
Active,Reserve Edgewood,Townhouse,575000.0,1377.0,418.0,299.0,39.8,False,Overpriced
Active,Victoria Park,Single Family,1750000.0,1903.0,920.0,658.0,39.8,False,Overpriced
Pending,Highland Estates,Townhouse,990000.0,1944.0,509.0,364.0,39.9,False,Overpriced
Pending,Almeda,Single Family,2899000.0,3100.0,935.0,668.0,40.1,True,Overpriced
Pending,Illini,Condo,1695000.0,2150.0,788.0,562.0,40.2,True,Overpriced
Active,Isles House East,Condo,619000.0,840.0,737.0,526.0,40.2,True,Overpriced
Active,Lauderdale Manors,Single Family,349900.0,720.0,486.0,346.0,40.3,False,Overpriced
Active,Coral Ridge Galt,Single Family,2099999.0,2330.0,901.0,642.0,40.4,False,Overpriced
Active,Progresso,Townhouse,1449000.0,3386.0,428.0,305.0,40.4,False,Overpriced
Pending,Las Olas,Condo,1250000.0,1869.0,669.0,475.0,40.9,False,Overpriced
Active,East Point Towers,Condo,415000.0,1344.0,309.0,219.0,41.1,True,Overpriced
Pending,Nola Lofts Condominium,Condo,374900.0,755.0,497.0,352.0,41.2,False,Overpriced
Active,River Shores,Condo,195000.0,600.0,325.0,230.0,41.3,False,Overpriced
Active,Middle River Manor,Single Family,1499000.0,1776.0,844.0,597.0,41.4,True,Overpriced
Active,Grove Wilton Manors Con,Condo,239900.0,614.0,391.0,276.0,41.4,False,Overpriced
Active,Lauderdale Manors,Single Family,374999.0,768.0,488.0,345.0,41.6,False,Overpriced
Active,Lauderdale Park,Single Family,664000.0,1000.0,664.0,469.0,41.7,False,Overpriced
Active,Riva Condominium,Condo,929900.0,1617.0,575.0,406.0,41.8,False,Overpriced
Active,Barcelona Isles,Single Family,2795000.0,2372.0,1178.0,831.0,41.8,False,Overpriced
Active,Mrs Elva Truax,Single Family,789000.0,1174.0,672.0,474.0,41.8,False,Overpriced
Active,Harbour Heights,Single Family,2400000.0,2705.0,887.0,626.0,41.8,False,Overpriced
Pending,Port Condominium,Condo,725000.0,1565.0,463.0,326.0,41.9,False,Overpriced
Active,Thirty North Ocean Cond,Condo,1995000.0,2373.0,841.0,592.0,42.0,False,Overpriced
Active,Mickels Nd To Wilton,Single Family,2249000.0,2630.0,855.0,602.0,42.1,False,Overpriced
Active,Coral Ridge Galt,Single Family,13500000.0,7500.0,1800.0,1266.0,42.2,True,Overpriced
Active,Sapphire Fort Lauderdale,Condo,1325000.0,1888.0,702.0,493.0,42.4,False,Overpriced
Active,Croissant Park,Townhouse,1190000.0,2016.0,590.0,414.0,42.6,False,Overpriced
Active,Gallery One,Condo,220000.0,591.0,372.0,261.0,42.8,True,Overpriced
Active,Progresso,Townhouse,1190000.0,2215.0,537.0,376.0,42.9,False,Overpriced
Active,Lumiere,Condo,2999900.0,2794.0,1074.0,751.0,43.0,True,Overpriced
Active,Selene,Condo,2775000.0,2395.0,1159.0,809.0,43.3,True,Overpriced
Active,Jackson Tower Las Olas Con,Condo,1299000.0,1958.0,663.0,462.0,43.5,False,Overpriced
Active,Fort Lauderdale Yacht,Condo,498900.0,721.0,692.0,482.0,43.6,False,Overpriced
Active,Tiffany House,Condo,1250000.0,1286.0,972.0,676.0,43.9,True,Overpriced
Active,Lucille Isles,Single Family,29900000.0,10400.0,2875.0,1998.0,43.9,True,Overpriced
Active,Progresso,Single Family,849000.0,1284.0,661.0,460.0,43.9,False,Overpriced
Active,Coral Ridge Galt,Single Family,3397000.0,2722.0,1248.0,867.0,44.0,True,Overpriced
Active,Tarpon River,Townhouse,749000.0,1396.0,537.0,372.0,44.1,False,Overpriced
Active,Wilton Manors Belle Isles,Townhouse,989000.0,1880.0,526.0,365.0,44.3,False,Overpriced
Active,River Reach,Condo,399000.0,1250.0,319.0,221.0,44.5,False,Overpriced
Active,Lumiere,Condo,6499500.0,5914.0,1099.0,760.0,44.5,True,Overpriced
Active,Rio Vista,Single Family,12495000.0,7171.0,1742.0,1206.0,44.5,True,Overpriced
Active,La Coquina Co Op,Condo,849000.0,1080.0,786.0,543.0,44.7,True,Overpriced
Active,Victoria Park,Single Family,4200000.0,2532.0,1659.0,1145.0,44.9,False,Overpriced
Active,River Reach,Condo,335000.0,1025.0,327.0,226.0,44.9,False,Overpriced
Pending,South New River Isles,Single Family,1195000.0,1080.0,1106.0,762.0,45.1,True,Overpriced
Active,Isla Bahia,Single Family,18950000.0,7988.0,2372.0,1634.0,45.2,True,Overpriced
Active,Harbourage Place,Condo,2950000.0,3488.0,846.0,581.0,45.5,True,Overpriced
Pending,Isles City Lofts,Condo,609950.0,1386.0,440.0,302.0,45.6,False,Overpriced
Active,East Point Towers,Condo,350000.0,1491.0,235.0,161.0,45.8,False,Overpriced
Active,Fort Lauderdale Yacht Ft Laud Yacht Beach Club,Condo,895000.0,946.0,946.0,644.0,47.0,True,Overpriced
Active,Sky Harbour East,Condo,420000.0,900.0,467.0,317.0,47.2,True,Overpriced
Active,Selene Oceanfront,Condo,2799000.0,2395.0,1169.0,794.0,47.3,True,Overpriced
Active,Venice,Single Family,12995000.0,6036.0,2153.0,1461.0,47.4,True,Overpriced
Active,Nurmi Isles,Single Family,6600000.0,4279.0,1542.0,1046.0,47.5,True,Overpriced
Active,Victoria Park,Single Family,1150000.0,1219.0,943.0,639.0,47.6,False,Overpriced
Active,Rio Vista,Single Family,1950000.0,2087.0,934.0,632.0,47.8,False,Overpriced
Active,Selene Oceanfront Residen,Condo,4999000.0,3112.0,1606.0,1087.0,47.8,True,Overpriced
Active,Wilton Estates,Single Family,685000.0,1267.0,541.0,366.0,47.9,False,Overpriced
Active,Progresso,Townhouse,1295000.0,2228.0,581.0,393.0,48.0,False,Overpriced
Active,Atlantic Hotel,Condo,599999.0,600.0,1000.0,675.0,48.1,True,Overpriced
Active,Progresso,Single Family,1100000.0,1784.0,617.0,416.0,48.2,False,Overpriced
Active,Progresso,Single Family,741000.0,1116.0,664.0,448.0,48.3,False,Overpriced
Active,Thirty North Ocean Con Thirty Ocean,Condo,1900000.0,2119.0,897.0,603.0,48.7,False,Overpriced
Active,Palms Tower One,Condo,2285000.0,2623.0,871.0,585.0,48.8,True,Overpriced
Active,Progresso,Townhouse,1399000.0,2483.0,563.0,378.0,49.1,False,Overpriced
Active,Coral Shores,Single Family,1400000.0,1920.0,729.0,487.0,49.7,False,Overpriced
Active,Progresso,Single Family,650000.0,1080.0,602.0,401.0,50.1,False,Overpriced
Active,Coral Ridge,Single Family,12495000.0,6139.0,2035.0,1355.0,50.2,True,Overpriced
Active,Fort Lauderdale Yacht Ft Lauderdale Yacht Beach,Condo,575000.0,685.0,839.0,558.0,50.4,True,Overpriced
Active,Las Olas,Condo,1649000.0,1867.0,883.0,586.0,50.6,False,Overpriced
Pending,Nuriver Landing,Condo,429000.0,801.0,536.0,355.0,51.0,False,Overpriced
Active,Tiffany House,Condo,655000.0,841.0,779.0,516.0,51.1,False,Overpriced
Active,Aquamar Las Olas,Condo,2679999.0,2531.0,1059.0,700.0,51.2,True,Overpriced
Active,Lucille Isles,Single Family,8950000.0,5299.0,1689.0,1116.0,51.4,True,Overpriced
Active,Victoria Park,Single Family,740000.0,943.0,785.0,518.0,51.4,False,Overpriced
Pending,Harbourage Place,Condo,2795000.0,3368.0,830.0,548.0,51.4,True,Overpriced
Active,Victoria Park,Single Family,1389000.0,1792.0,775.0,512.0,51.4,False,Overpriced
Active,Everglade Land Sales Co,Single Family,1000000.0,1379.0,725.0,477.0,51.9,False,Overpriced
Active,Flb Condominium Resid Elliott,Condo,501900.0,445.0,1128.0,743.0,51.9,True,Overpriced
Active,Selene,Condo,2195000.0,1707.0,1286.0,845.0,52.1,True,Overpriced
Pending,Paramount Ft Lauderdale,Condo,3195000.0,3202.0,998.0,656.0,52.1,True,Overpriced
Active,Lauderdale Manors,Single Family,450000.0,768.0,586.0,385.0,52.3,False,Overpriced
Active,Leisure Beach,Condo,499900.0,756.0,661.0,434.0,52.5,False,Overpriced
Active,Lumiere,Condo,3220000.0,2811.0,1145.0,750.0,52.7,True,Overpriced
Active,Point Americas,Condo,1595000.0,1813.0,880.0,576.0,52.7,True,Overpriced
Active,Shore Club,Condo,995000.0,1500.0,663.0,433.0,53.3,False,Overpriced
Active,Lumiere,Condo,3350000.0,2925.0,1145.0,746.0,53.4,True,Overpriced
Active,Adagio Fort Lauderdale Bea,Condo,3250000.0,2759.0,1178.0,766.0,53.8,True,Overpriced
Active,Sunrise Key,Single Family,5395000.0,3388.0,1592.0,1033.0,54.1,True,Overpriced
Active,Rio Vista,Single Family,1849000.0,1787.0,1035.0,671.0,54.1,False,Overpriced
Active,Breakwater Towers,Condo,349000.0,805.0,434.0,281.0,54.2,False,Overpriced
Pending,Almar Estates,Single Family,875000.0,1272.0,688.0,446.0,54.4,False,Overpriced
Active,Four Seasons,Condo,3400000.0,1794.0,1895.0,1228.0,54.4,False,Overpriced
Active,Selene,Condo,3699000.0,2901.0,1275.0,825.0,54.5,True,Overpriced
Active,Rio Vista,Single Family,20995000.0,8600.0,2441.0,1581.0,54.5,True,Overpriced
Active,Flb Condominium Resid Conrad Fort Lauderdale,Condo,515000.0,641.0,803.0,520.0,54.6,True,Overpriced
Active,Las Olas,Condo,5800000.0,8329.0,696.0,449.0,55.1,False,Overpriced
Active,Waverly Place,Single Family,765000.0,1231.0,621.0,401.0,55.1,False,Overpriced
Active,Four Seasons,Condo,5350000.0,2184.0,2450.0,1579.0,55.1,True,Overpriced
Active,Gill Isles,Single Family,1495000.0,1532.0,976.0,629.0,55.2,True,Overpriced
Active,Las Olas,Condo,2299000.0,2378.0,967.0,621.0,55.6,True,Overpriced
Active,Point Americas,Condo,1625000.0,1813.0,896.0,576.0,55.6,True,Overpriced
Active,Vantage View,Condo,660000.0,1100.0,600.0,385.0,55.7,False,Overpriced
Active,Vue,Condo,1295000.0,1686.0,768.0,493.0,55.8,False,Overpriced
Active,River Shores,Condo,214990.0,600.0,358.0,230.0,55.8,False,Overpriced
Active,Point Americas,Condo,1795000.0,2011.0,893.0,573.0,55.9,True,Overpriced
Active,Flb Condominium Resid Elliott,Condo,612900.0,567.0,1081.0,692.0,56.2,True,Overpriced
Active,Progresso,Townhouse,929000.0,1550.0,599.0,384.0,56.2,False,Overpriced
Active,Las Olas,Condo,3299000.0,3626.0,910.0,582.0,56.4,False,Overpriced
Active,Progresso,Condo,754000.0,1624.0,464.0,297.0,56.4,False,Overpriced
Pending,Holmberg Mc Kees,Single Family,3900000.0,2019.0,1932.0,1231.0,56.9,False,Overpriced
Active,La Cascade,Condo,2249000.0,2395.0,939.0,598.0,56.9,True,Overpriced
Active,Leisure Beach,Condo,679000.0,756.0,898.0,572.0,57.1,True,Overpriced
Active,La Casa Del Rio Vista Cond,Townhouse,1159000.0,1597.0,726.0,462.0,57.1,True,Overpriced
Active,Four Seasons,Condo,4000000.0,2034.0,1967.0,1247.0,57.7,False,Overpriced
Active,Aquablu,Condo,2595000.0,3200.0,811.0,513.0,58.2,True,Overpriced
Active,Harbors Edge,Condo,1899000.0,2372.0,801.0,506.0,58.2,True,Overpriced
Active,Marine Tower,Condo,899000.0,1940.0,463.0,293.0,58.4,False,Overpriced
Pending,Jenada Isles,Single Family,1350000.0,2155.0,626.0,396.0,58.4,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Progresso,Condo,754000.0,1597.0,472.0,298.0,58.7,False,Overpriced
Active,Harbor Beach,Single Family,1895000.0,1584.0,1196.0,753.0,58.8,False,Overpriced
Active,Four Seasons,Condo,6750000.0,2634.0,2563.0,1612.0,59.0,True,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Isla Bahia,Single Family,24900000.0,9135.0,2726.0,1714.0,59.1,True,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Progresso,Condo,767000.0,1624.0,472.0,297.0,59.1,False,Overpriced
Active,Lauderdale Beach,Single Family,4500000.0,3084.0,1459.0,917.0,59.2,False,Overpriced
Active,Four Seasons,Condo,14995000.0,5766.0,2601.0,1631.0,59.4,True,Overpriced
Pending,Isla Bahia,Single Family,9900000.0,5287.0,1873.0,1172.0,59.8,True,Overpriced
Pending,Sea Tower Apts Co Op,Condo,519900.0,769.0,676.0,423.0,59.8,False,Overpriced
Active,Ft Lauderdale Residence,Condo,599999.0,733.0,819.0,512.0,59.9,False,Overpriced
Active,Lumiere,Condo,3510000.0,2941.0,1193.0,746.0,60.0,True,Overpriced
Active,Tiffany House,Condo,1050000.0,1285.0,817.0,511.0,60.0,False,Overpriced
Active,Riva Condominium,Condo,899000.0,1404.0,640.0,400.0,60.1,False,Overpriced
Active,Point Americas Phase Point Americas,Condo,1699000.0,2011.0,845.0,528.0,60.2,True,Overpriced
Active,Leisure Beach,Condo,619000.0,647.0,957.0,594.0,61.0,True,Overpriced
Pending,Vela Vista,Condo,2395000.0,3522.0,680.0,422.0,61.2,True,Overpriced
Active,Progresso,Condo,767000.0,1597.0,480.0,298.0,61.4,False,Overpriced
Active,Lago Mar North Lodge,Condo,1464999.0,1444.0,1015.0,629.0,61.4,True,Overpriced
Active,Tiffany House,Condo,1100000.0,1293.0,851.0,527.0,61.5,False,Overpriced
Active,Middle River Manor,Single Family,1400000.0,1404.0,997.0,617.0,61.7,True,Overpriced
Active,Berkley South,Condo,580000.0,1144.0,507.0,313.0,61.8,False,Overpriced
Active,Aquablu,Condo,2699000.0,3258.0,828.0,512.0,61.9,True,Overpriced
Active,Hemingway Landings,Condo,1499000.0,2106.0,712.0,439.0,62.0,True,Overpriced
Active,Aria,Condo,1995000.0,2104.0,948.0,585.0,62.0,True,Overpriced
Active,Selene Oceanfront Residen,Condo,5399000.0,3240.0,1666.0,1028.0,62.1,True,Overpriced
Active,River Reach,Condo,375000.0,1025.0,366.0,226.0,62.2,False,Overpriced
Active,Selene Oceanfront,Condo,2999000.0,2395.0,1252.0,772.0,62.2,True,Overpriced
Active,Flb Condominium Resid Conrad,Condo,499000.0,579.0,862.0,531.0,62.4,True,Overpriced
Active,Stranahans,Single Family,1120000.0,1118.0,1002.0,617.0,62.5,False,Overpriced
Active,Gallery One,Condo,260000.0,617.0,421.0,259.0,62.6,True,Overpriced
Active,Lumiere,Condo,3430000.0,2811.0,1220.0,750.0,62.6,True,Overpriced
Active,Park Tower,Condo,1499900.0,1700.0,882.0,542.0,62.7,True,Overpriced
Active,Tiffany House,Condo,695000.0,826.0,841.0,517.0,62.8,False,Overpriced
Pending,Harbor Beach,Single Family,6800000.0,3750.0,1813.0,1113.0,63.0,True,Overpriced
Active,Progresso,Townhouse,1475000.0,2772.0,532.0,326.0,63.5,False,Overpriced
Active,Rio South Townhomes,Townhouse,1229000.0,2202.0,558.0,341.0,63.8,False,Overpriced
Active,Coral Point,Single Family,1749000.0,1685.0,1038.0,634.0,63.8,True,Overpriced
Active,Babco Heights,Single Family,895000.0,1404.0,637.0,388.0,64.1,False,Overpriced
Active,Riviera,Single Family,9900000.0,3775.0,2623.0,1593.0,64.6,True,Overpriced
Active,Poinsettia Heights,Single Family,2375000.0,2804.0,847.0,514.0,64.7,False,Overpriced
Active,Progresso,Single Family,2499999.0,2844.0,879.0,534.0,64.7,False,Overpriced
Active,Point Americas,Condo,1349000.0,1880.0,718.0,435.0,65.0,False,Overpriced
Active,Progresso,Condo,724000.0,1532.0,473.0,286.0,65.1,False,Overpriced
Active,Progresso,Condo,724000.0,1532.0,473.0,286.0,65.1,False,Overpriced
Active,Progresso,Condo,724000.0,1532.0,473.0,286.0,65.1,False,Overpriced
Active,Progresso,Condo,724000.0,1532.0,473.0,286.0,65.1,False,Overpriced
Active,Progresso,Condo,724000.0,1532.0,473.0,286.0,65.1,False,Overpriced
Active,Progresso,Condo,736000.0,1557.0,473.0,286.0,65.5,False,Overpriced
Active,Point Americas,Condo,3500000.0,3644.0,960.0,580.0,65.5,True,Overpriced
Active,Flb Condominium Resid Conrad Fort Lauderdale,Condo,499000.0,579.0,862.0,520.0,65.8,True,Overpriced
Active,Middle River Manor,Single Family,1650000.0,1619.0,1019.0,614.0,65.9,True,Overpriced
Active,Villas Sunrise Bay Cond,Condo,3195000.0,4020.0,795.0,479.0,66.0,True,Overpriced
Active,Southdale,Condo,192000.0,600.0,320.0,193.0,66.1,False,Overpriced
Active,Las Olas,Condo,1400000.0,1404.0,997.0,600.0,66.1,False,Overpriced
Pending,Progresso,Townhouse,1550000.0,2434.0,637.0,383.0,66.3,False,Overpriced
Active,Harbors Edge,Condo,2000000.0,2372.0,843.0,506.0,66.6,True,Overpriced
Active,River Shores,Condo,230000.0,600.0,383.0,230.0,66.7,False,Overpriced
Active,Las Olas,Condo,1945000.0,1905.0,1021.0,611.0,67.0,True,Overpriced
Active,Nurmi Isles,Condo,3700201.0,2939.0,1259.0,752.0,67.3,True,Overpriced
Active,Nurmi Isles,Condo,3726640.0,2960.0,1259.0,752.0,67.5,True,Overpriced
Active,Progresso,Condo,735000.0,1532.0,480.0,286.0,67.6,False,Overpriced
Active,Tiffany House,Condo,1100000.0,1285.0,856.0,511.0,67.6,False,Overpriced
Active,Rio South Townhomes,Townhouse,1269000.0,2219.0,572.0,340.0,68.0,False,Overpriced
Active,Las Olas,Condo,2999900.0,2950.0,1017.0,605.0,68.2,True,Overpriced
Active,Tiffany House,Condo,1100000.0,1284.0,857.0,509.0,68.3,False,Overpriced
Active,Devonshire,Single Family,485000.0,695.0,698.0,414.0,68.6,False,Overpriced
Active,Coral Shores,Single Family,1260000.0,1495.0,843.0,497.0,69.4,False,Overpriced
Active,Berkley South,Condo,695000.0,1328.0,523.0,307.0,70.2,False,Overpriced
Active,Lumiere,Condo,3740000.0,2941.0,1272.0,746.0,70.5,True,Overpriced
Active,Idlewyld,Single Family,11900000.0,5995.0,1985.0,1163.0,70.6,True,Overpriced
Active,River Reach,Condo,325000.0,850.0,382.0,224.0,70.8,False,Overpriced
Active,Illini,Condo,799000.0,860.0,929.0,542.0,71.3,True,Overpriced
Pending,Selene Oceanfront,Condo,1500000.0,1416.0,1059.0,618.0,71.5,False,Overpriced
Active,New Utopia,Single Family,980000.0,1310.0,748.0,435.0,71.8,False,Overpriced
Active,Nurmi Isles,Condo,3800127.0,2939.0,1293.0,752.0,71.9,True,Overpriced
Active,Aquamar Las Olas,Condo,2695000.0,2531.0,1065.0,619.0,72.0,True,Overpriced
Active,Gould Isles,Single Family,3750000.0,2178.0,1722.0,999.0,72.3,True,Overpriced
Pending,Selene Oceanfront,Condo,1997500.0,1890.0,1057.0,612.0,72.6,False,Overpriced
Pending,Adagio Fort Lauderdale Bea,Condo,3195000.0,2795.0,1143.0,661.0,73.0,True,Overpriced
Active,Poinsettia Heights,Single Family,2425000.0,2715.0,893.0,516.0,73.0,False,Overpriced
Active,Nurmi Isles,Condo,3827280.0,2939.0,1302.0,752.0,73.1,True,Overpriced
Active,Point Americas,Condo,2200000.0,2170.0,1014.0,585.0,73.2,True,Overpriced
Active,Progresso,Single Family,750000.0,1031.0,727.0,420.0,73.3,False,Overpriced
Active,Sunrise,Condo,2975000.0,2792.0,1066.0,614.0,73.4,True,Overpriced
Active,Tiffany House,Condo,740000.0,826.0,896.0,517.0,73.4,False,Overpriced
Pending,Point Americas Phase Ii,Condo,1795000.0,1765.0,1017.0,586.0,73.6,True,Overpriced
Active,Selene Oceanfront Res Selene,Condo,2000000.0,1420.0,1408.0,811.0,73.7,True,Overpriced
